Gen,Domain_idpc_ndu_302_12_4930,Node_idpc_ndu_302_12_4930,Edge_idpc_ndu_302_12_4930,Domain_idpc_ndu_1002_12_82252,Node_idpc_ndu_1002_12_82252,Edge_idpc_ndu_1002_12_82252,Domain_idpc_ndu_1506_9_130556,Node_idpc_ndu_1506_9_130556,Edge_idpc_ndu_1506_9_130556,Domain_idpc_ndu_2494_12_276620,Node_idpc_ndu_2494_12_276620,Edge_idpc_ndu_2494_12_276620,Domain_idpc_ndu_2715_22_592246,Node_idpc_ndu_2715_22_592246,Edge_idpc_ndu_2715_22_592246
343,0.45,0.306622517,0.222839757,0.383333333,0.210046574,0.174109647,0.474074074,0.286454183,0.55957801,0.377777778,0.2280139,0.422880486,0.227272727,0.123928791,0.053240939
344,0.477777778,0.341721854,0.269885057,0.361111111,0.194743846,0.166237093,0.518518519,0.334218681,0.650847657,0.4,0.250842021,0.4643858,0.23030303,0.125647637,0.053017834
345,0.461111111,0.318984547,0.250899256,0.394444444,0.224085163,0.187620159,0.407407407,0.212571934,0.419335764,0.427777778,0.283854584,0.533872701,0.257575758,0.150472683,0.06408238
346,0.438888889,0.296247241,0.229127789,0.377777778,0.210113107,0.178552092,0.437037037,0.244488712,0.472953113,0.388888889,0.245469126,0.464542694,0.248484848,0.143621854,0.061943292
347,0.411111111,0.265342163,0.179864773,0.344444444,0.179041916,0.152014135,0.451851852,0.261708721,0.508993842,0.35,0.200507886,0.375714217,0.221212121,0.118575813,0.050292165
348,0.427777778,0.274613687,0.173617309,0.355555556,0.189820359,0.160353548,0.451851852,0.260513502,0.504913856,0.361111111,0.212189254,0.397247006,0.215151515,0.11174954,0.046577042
349,0.433333333,0.291169978,0.209411765,0.433333333,0.266932801,0.232245619,0.444444444,0.248295706,0.470822227,0.327777778,0.173135525,0.31832526,0.242424242,0.133578883,0.055399727
350,0.444444444,0.307505519,0.257728195,0.4,0.2332668,0.20089319,0.459259259,0.267817618,0.515413565,0.4,0.249933173,0.461989492,0.272727273,0.165647637,0.071717721
351,0.472222222,0.336423841,0.27841785,0.355555556,0.188755822,0.159069688,0.42962963,0.231297034,0.434455202,0.466666667,0.325233895,0.614329164,0.242424242,0.138538981,0.059239573
352,0.4,0.256732892,0.19254902,0.4,0.233799069,0.199077631,0.459259259,0.265559982,0.511657322,0.372222222,0.221598503,0.410932687,0.26969697,0.166089626,0.072981385
353,0.45,0.30816777,0.238133874,0.361111111,0.19001996,0.157284119,0.437037037,0.24063745,0.45591215,0.4,0.25145683,0.466090907,0.263636364,0.154303254,0.065677213
354,0.372222222,0.228256071,0.143083164,0.405555556,0.237059215,0.200085915,0.444444444,0.249003984,0.473437707,0.405555556,0.258807805,0.48285277,0.248484848,0.142394107,0.060740638
355,0.405555556,0.258278146,0.205625423,0.388888889,0.223020625,0.192019647,0.437037037,0.242408145,0.46318821,0.338888889,0.18144881,0.327936519,0.224242424,0.121448742,0.051577892
356,0.405555556,0.249668874,0.142974983,0.4,0.230006653,0.19279207,0.444444444,0.250774679,0.48614643,0.344444444,0.193638065,0.361245029,0.245454545,0.143179865,0.062853724
357,0.416666667,0.279470199,0.245327924,0.344444444,0.179906853,0.152985946,0.466666667,0.277335104,0.534578265,0.388888889,0.242395082,0.455517557,0.236363636,0.13252302,0.056673072
358,0.461111111,0.311699779,0.22091954,0.355555556,0.187159015,0.155582032,0.466666667,0.278663125,0.542762748,0.361111111,0.207671746,0.380654568,0.242424242,0.135739718,0.056816255
359,0.4,0.25584989,0.18336714,0.377777778,0.205123087,0.171597854,0.474074074,0.283488269,0.542185729,0.344444444,0.189414595,0.345787964,0.242424242,0.135764273,0.057729727
360,0.411111111,0.266445916,0.196524679,0.338888889,0.16912841,0.139148795,0.451851852,0.258787074,0.496564437,0.416666667,0.266613205,0.493979225,0.218181818,0.114057704,0.047769001
361,0.422222222,0.281898455,0.219567275,0.377777778,0.207784431,0.174284719,0.474074074,0.289021691,0.567412196,0.327777778,0.17262764,0.315860748,0.203030303,0.102222222,0.042489889
362,0.405555556,0.26401766,0.195064233,0.361111111,0.192015968,0.161947835,0.407407407,0.20438247,0.378097266,0.394444444,0.246404705,0.460463934,0.284848485,0.177237569,0.076792639
363,0.444444444,0.298454746,0.224584178,0.394444444,0.227411843,0.191838902,0.459259259,0.267330677,0.514052718,0.344444444,0.191178829,0.351738607,0.26969697,0.163585021,0.07083543
364,0.45,0.310375276,0.261217039,0.338888889,0.172188955,0.143642303,0.422222222,0.225719345,0.434209586,0.361111111,0.208179631,0.382917842,0.254545455,0.147648864,0.062978222
365,0.4,0.254746137,0.1743881,0.366666667,0.194145043,0.156677852,0.466666667,0.279371403,0.547640348,0.35,0.197567495,0.366354325,0.251515152,0.144947821,0.061180658
366,0.4,0.256953642,0.184448952,0.355555556,0.186427146,0.154034755,0.459259259,0.266622399,0.507892909,0.438888889,0.291954023,0.545391512,0.251515152,0.148581952,0.065464238
367,0.411111111,0.265342163,0.209682218,0.416666667,0.249966733,0.215368218,0.488888889,0.296237273,0.561286089,0.388888889,0.238732959,0.444870219,0.23030303,0.125868631,0.053603289
368,0.4,0.252317881,0.153739013,0.411111111,0.249367931,0.217105157,0.414814815,0.217131474,0.413910761,0.4,0.252739909,0.471838864,0.281818182,0.174045427,0.075132518
369,0.388888889,0.250772627,0.198688303,0.394444444,0.225548902,0.190264067,0.414814815,0.217087207,0.409403883,0.361111111,0.20943598,0.386885258,0.224242424,0.120908533,0.051923581
370,0.411111111,0.264679912,0.202474645,0.355555556,0.188489687,0.158566357,0.444444444,0.249136786,0.471315502,0.355555556,0.205399626,0.383193792,0.209090909,0.103916513,0.042363702
371,0.372222222,0.220529801,0.142691007,0.394444444,0.2332668,0.203326363,0.488888889,0.298007968,0.568701043,0.372222222,0.221545041,0.410642036,0.251515152,0.14742787,0.064170744
372,0.422222222,0.283222958,0.191061528,0.372222222,0.206387226,0.17574446,0.444444444,0.254847278,0.496810053,0.366666667,0.211039829,0.385649869,0.290909091,0.182369552,0.07925648
373,0.383333333,0.235540839,0.165327924,0.383333333,0.210512309,0.171648106,0.444444444,0.248339973,0.466737135,0.35,0.198342689,0.367611404,0.263636364,0.156414979,0.066788125
374,0.422222222,0.273509934,0.176970926,0.372222222,0.206121091,0.175083889,0.437037037,0.240460381,0.451410378,0.338888889,0.185886127,0.344906611,0.203030303,0.10092081,0.041730745
375,0.405555556,0.266666667,0.217782285,0.383333333,0.210445775,0.173171068,0.533333333,0.350022134,0.675657445,0.355555556,0.202405774,0.373429494,0.236363636,0.130877839,0.05565649
376,0.377777778,0.225827815,0.143421231,0.394444444,0.225083167,0.189782619,0.4,0.20084108,0.377503906,0.366666667,0.215797915,0.401150315,0.272727273,0.165966851,0.071834677
377,0.433333333,0.289183223,0.204597701,0.35,0.183499667,0.155941092,0.496296296,0.310181496,0.602244248,0.35,0.194653836,0.356390958,0.26969697,0.160270104,0.06794125
378,0.422222222,0.278366446,0.188208249,0.366666667,0.204324684,0.175863606,0.488888889,0.304736609,0.597753199,0.366666667,0.212670409,0.388166438,0.227272727,0.123388582,0.052821969
379,0.405555556,0.256732892,0.180013523,0.416666667,0.251031271,0.217114072,0.437037037,0.242054006,0.462686255,0.35,0.196712109,0.360194732,0.254545455,0.146666667,0.061693508
380,0.455555556,0.317439294,0.250682894,0.344444444,0.177644711,0.149246219,0.444444444,0.250066401,0.474456938,0.372222222,0.219379845,0.402805774,0.284848485,0.174290976,0.074505189
381,0.433333333,0.29580574,0.238187965,0.388888889,0.219361277,0.185119713,0.503703704,0.315980522,0.607699889,0.361111111,0.208072708,0.384007423,0.266666667,0.160319214,0.069571541
382,0.422222222,0.283664459,0.243921569,0.333333333,0.171989355,0.148549174,0.451851852,0.260115095,0.503825178,0.388888889,0.238037958,0.44068614,0.275757576,0.167292818,0.071654121
383,0.377777778,0.226048565,0.13571332,0.372222222,0.209913506,0.182741656,0.407407407,0.208277999,0.394623508,0.338888889,0.186394012,0.345677584,0.254545455,0.1475752,0.062436443
384,0.394444444,0.249889625,0.172670723,0.433333333,0.265469062,0.228261116,0.503703704,0.318238158,0.618151598,0.394444444,0.248008554,0.466192129,0.296969697,0.188410068,0.082272006
385,0.4,0.257615894,0.171169709,0.405555556,0.238190286,0.202811684,0.437037037,0.243824701,0.472303073,0.338888889,0.186848436,0.34839732,0.257575758,0.150153468,0.063852746
386,0.4,0.263134658,0.217809331,0.411111111,0.236194278,0.195646712,0.422222222,0.222886233,0.418461554,0.355555556,0.200133654,0.365082544,0.293939394,0.18096992,0.077067637
387,0.383333333,0.236423841,0.174198783,0.4,0.234863606,0.200378512,0.459259259,0.267596282,0.51787279,0.383333333,0.230900829,0.423850047,0.263636364,0.15577655,0.066188037
388,0.427777778,0.291390728,0.238066261,0.344444444,0.178842315,0.150917506,0.548148148,0.361177512,0.689269994,0.372222222,0.219486768,0.404918661,0.236363636,0.132891344,0.056980602
389,0.416666667,0.273289183,0.201271129,0.377777778,0.212109115,0.180232294,0.459259259,0.268747233,0.517513813,0.377777778,0.226035819,0.417266045,0.227272727,0.123192142,0.051585659
390,0.422222222,0.285651214,0.220567951,0.4,0.234131737,0.201275754,0.422222222,0.223594511,0.418376278,0.3,0.14266239,0.258861736,0.248484848,0.142443217,0.060540271
391,0.361111111,0.218101545,0.163002028,0.361111111,0.194011976,0.162226653,0.459259259,0.270385126,0.527870543,0.366666667,0.213205025,0.390794833,0.221212121,0.117986495,0.049830645
392,0.388888889,0.240838852,0.165544287,0.394444444,0.227278776,0.192423285,0.444444444,0.249756529,0.474551406,0.35,0.198315958,0.36696744,0.266666667,0.158526703,0.068066535
393,0.444444444,0.305739514,0.264002705,0.35,0.184497671,0.155422361,0.474074074,0.277467906,0.521202651,0.461111111,0.321972735,0.611294676,0.233333333,0.130362185,0.055857757
394,0.411111111,0.264679912,0.212981744,0.4,0.23752495,0.206206131,0.459259259,0.268880035,0.520741036,0.327777778,0.171531676,0.31168438,0.206060606,0.104579497,0.043540916
395,0.366666667,0.224944812,0.150209601,0.405555556,0.235928144,0.198400039,0.488888889,0.300221337,0.578729945,0.372222222,0.222213312,0.413487094,0.245454545,0.138956415,0.058805857
396,0.372222222,0.230022075,0.185571332,0.4,0.231669993,0.196261084,0.474074074,0.280920761,0.530998192,0.372222222,0.220956963,0.407904225,0.227272727,0.123069368,0.052034571
397,0.427777778,0.286975717,0.234929006,0.361111111,0.197804391,0.168750507,0.42962963,0.235059761,0.452403056,0.361111111,0.206495589,0.379412913,0.245454545,0.142860651,0.062299562
398,0.377777778,0.236644592,0.162826234,0.338888889,0.176114438,0.149715508,0.444444444,0.248649845,0.472285711,0.361111111,0.209836942,0.38912901,0.26969697,0.163216697,0.070180184
399,0.377777778,0.234216336,0.173766058,0.35,0.183699268,0.154768273,0.481481481,0.292164675,0.560037583,0.411111111,0.258112804,0.472965078,0.221212121,0.121276857,0.052544382
400,0.461111111,0.315011038,0.243718729,0.388888889,0.221556886,0.187201122,0.511111111,0.322576361,0.620426994,0.4,0.251537022,0.469152628,0.218181818,0.114941682,0.048505632
401,0.477777778,0.333333333,0.287883705,0.388888889,0.221290752,0.187225437,0.444444444,0.251350155,0.488606166,0.4,0.252793371,0.47100282,0.26969697,0.16009822,0.067833862
402,0.405555556,0.262030905,0.174929006,0.388888889,0.218762475,0.183197977,0.437037037,0.241257193,0.457643719,0.361111111,0.204704624,0.371701492,0.233333333,0.130828729,0.056066117
403,0.388888889,0.243487859,0.182204192,0.372222222,0.206986028,0.176441505,0.444444444,0.249003984,0.477958884,0.4,0.25180433,0.470786157,0.257575758,0.154278699,0.06730953
